# label area perimeter xmin xmax ymin ymax width height spatial_area pass_area pass_dims pass_pix_area pass_aspect pass_circ pass_fill pass_fill_min
2141 4 4 675 678 512 512 3 0 0 0 0 0 0 1 0 0
2267 4 4 0 1 562 563 1 1 1 0 0 0 1 1 0 1
2337 4 4 1904 1906 820 821 2 1 2 0 0 0 0 1 0 1
2344 4 4 1901 1903 831 832 2 1 2 0 0 0 0 1 0 1
2348 4 4 1868 1870 833 834 2 1 2 0 0 0 0 1 0 1
2351 4 4 1280 1283 834 834 3 0 0 0 0 0 0 1 0 0
81 3 3 1838 1840 54 54 2 0 0 0 0 0 0 1 0 0
259 3 3 1622 1624 140 140 2 0 0 0 0 0 0 1 0 0
268 3 3 1485 1485 143 145 0 2 0 0 0 0 0 1 0 0
280 3 3 1614 1616 146 146 2 0 0 0 0 0 0 1 0 0
327 3 3 1604 1606 158 158 2 0 0 0 0 0 0 1 0 0
397 3 3 1507 1508 173 174 1 1 1 0 0 0 1 1 0 1
435 3 3 1423 1424 182 183 1 1 1 0 0 0 1 1 0 1
446 3 3 1425 1427 184 184 2 0 0 0 0 0 0 1 0 0
454 3 3 1537 1539 185 185 2 0 0 0 0 0 0 1 0 0
456 3 3 1787 1789 185 185 2 0 0 0 0 0 0 1 0 0
501 3 3 1404 1405 194 195 1 1 1 0 0 0 1 1 0 1
540 3 3 1409 1410 201 202 1 1 1 0 0 0 1 1 0 1
558 3 3 1496 1496 205 207 0 2 0 0 0 0 0 1 0 0
597 3 3 1412 1414 210 210 2 0 0 0 0 0 0 1 0 0
625 3 3 1414 1415 216 217 1 1 1 0 0 0 1 1 0 1
745 3 3 1544 1546 249 249 2 0 0 0 0 0 0 1 0 0
816 3 3 1438 1439 260 261 1 1 1 0 0 0 1 1 0 1
825 3 3 1561 1561 262 264 0 2 0 0 0 0 0 1 0 0
845 3 3 1821 1823 264 264 2 0 0 0 0 0 0 1 0 0
867 3 3 1511 1512 268 269 1 1 1 0 0 0 1 1 0 1
875 3 3 171 172 270 271 1 1 1 0 0 0 1 1 0 1
883 3 3 1751 1753 270 270 2 0 0 0 0 0 0 1 0 0
925 3 3 184 185 277 278 1 1 1 0 0 0 1 1 0 1
941 3 3 167 168 279 280 1 1 1 0 0 0 1 1 0 1
956 3 3 1831 1833 279 279 2 0 0 0 0 0 0 1 0 0
960 3 3 1653 1653 280 282 0 2 0 0 0 0 0 1 0 0
962 3 3 1775 1777 280 280 2 0 0 0 0 0 0 1 0 0
966 3 3 1495 1496 281 282 1 1 1 0 0 0 1 1 0 1
969 3 3 1619 1620 281 282 1 1 1 0 0 0 1 1 0 1
983 3 3 1298 1298 283 285 0 2 0 0 0 0 0 1 0 0
999 3 3 276 277 286 287 1 1 1 0 0 0 1 1 0 1
1001 3 3 509 511 286 286 2 0 0 0 0 0 0 1 0 0
1043 3 3 1515 1517 291 291 2 0 0 0 0 0 0 1 0 0
1109 3 3 224 226 299 299 2 0 0 0 0 0 0 1 0 0
1120 3 3 462 464 300 300 2 0 0 0 0 0 0 1 0 0
1129 3 3 302 304 301 301 2 0 0 0 0 0 0 1 0 0
1148 3 3 305 306 303 304 1 1 1 0 0 0 1 1 0 1
1188 3 3 459 461 310 310 2 0 0 0 0 0 0 1 0 0
1233 3 3 276 277 315 316 1 1 1 0 0 0 1 1 0 1
1239 3 3 1019 1021 316 316 2 0 0 0 0 0 0 1 0 0
1253 3 3 1505 1507 318 318 2 0 0 0 0 0 0 1 0 0
1274 3 3 1077 1078 321 322 1 1 1 0 0 0 1 1 0 1
1297 3 3 459 459 324 326 0 2 0 0 0 0 0 1 0 0
1305 3 3 1242 1243 325 326 1 1 1 0 0 0 1 1 0 1
1371 3 3 652 654 335 335 2 0 0 0 0 0 0 1 0 0
1401 3 3 565 567 342 342 2 0 0 0 0 0 0 1 0 0
1465 3 3 746 746 354 356 0 2 0 0 0 0 0 1 0 0
1506 3 3 1503 1503 366 368 0 2 0 0 0 0 0 1 0 0
1530 3 3 1551 1551 372 374 0 2 0 0 0 0 0 1 0 0
1546 3 3 1398 1398 376 378 0 2 0 0 0 0 0 1 0 0
1570 3 3 1641 1642 383 384 1 1 1 0 0 0 1 1 0 1
1575 3 3 1917 1919 387 387 2 0 0 0 0 0 0 1 0 0
1655 3 3 1359 1360 403 404 1 1 1 0 0 0 1 1 0 1
1664 3 3 1078 1080 405 405 2 0 0 0 0 0 0 1 0 0
1674 3 3 803 805 407 407 2 0 0 0 0 0 0 1 0 0
1681 3 3 806 808 408 408 2 0 0 0 0 0 0 1 0 0
1735 3 3 827 828 416 417 1 1 1 0 0 0 1 1 0 1
1797 3 3 1038 1040 425 425 2 0 0 0 0 0 0 1 0 0
1894 3 3 644 646 442 442 2 0 0 0 0 0 0 1 0 0
1978 3 3 1133 1135 465 465 2 0 0 0 0 0 0 1 0 0
2044 3 3 1568 1569 481 482 1 1 1 0 0 0 1 1 0 1
2063 3 3 1502 1503 488 489 1 1 1 0 0 0 1 1 0 1
2083 3 3 771 773 496 496 2 0 0 0 0 0 0 1 0 0
2084 3 3 1107 1109 496 496 2 0 0 0 0 0 0 1 0 0
2112 3 3 1533 1534 503 504 1 1 1 0 0 0 1 1 0 1
2113 3 3 1560 1561 503 504 1 1 1 0 0 0 1 1 0 1
2140 3 3 1509 1509 511 513 0 2 0 0 0 0 0 1 0 0
2142 3 3 1026 1027 512 513 1 1 1 0 0 0 1 1 0 1
2147 3 3 662 664 513 513 2 0 0 0 0 0 0 1 0 0
2183 3 3 586 588 522 522 2 0 0 0 0 0 0 1 0 0
2305 3 3 1534 1536 587 587 2 0 0 0 0 0 0 1 0 0
2354 3 3 1178 1180 835 835 2 0 0 0 0 0 0 1 0 0
24 2 2 1783 1783 15 16 0 1 0 0 0 0 0 1 0 0
25 2 2 1704 1705 16 16 1 0 0 0 0 0 0 1 0 0
39 2 2 1817 1817 24 25 0 1 0 0 0 0 0 1 0 0
61 2 2 1839 1840 44 44 1 0 0 0 0 0 0 1 0 0
91 2 2 0 1 63 63 1 0 0 0 0 0 0 1 0 0
205 2 2 1659 1659 123 124 0 1 0 0 0 0 0 1 0 0
278 2 2 1491 1491 146 147 0 1 0 0 0 0 0 1 0 0
325 2 2 1486 1487 158 158 1 0 0 0 0 0 0 1 0 0
342 2 2 1701 1702 162 162 1 0 0 0 0 0 0 1 0 0
366 2 2 1676 1677 165 165 1 0 0 0 0 0 0 1 0 0
368 2 2 1481 1482 166 166 1 0 0 0 0 0 0 1 0 0
370 2 2 1695 1696 166 166 1 0 0 0 0 0 0 1 0 0
374 2 2 1692 1692 168 169 0 1 0 0 0 0 0 1 0 0
401 2 2 1479 1480 174 174 1 0 0 0 0 0 0 1 0 0
405 2 2 1504 1505 175 175 1 0 0 0 0 0 0 1 0 0
436 2 2 1480 1480 182 183 0 1 0 0 0 0 0 1 0 0
460 2 2 1485 1486 186 186 1 0 0 0 0 0 0 1 0 0
463 2 2 1433 1434 187 187 1 0 0 0 0 0 0 1 0 0
477 2 2 1442 1443 189 189 1 0 0 0 0 0 0 1 0 0
497 2 2 1457 1458 193 193 1 0 0 0 0 0 0 1 0 0
561 2 2 1872 1873 205 205 1 0 0 0 0 0 0 1 0 0
566 2 2 1432 1433 206 206 1 0 0 0 0 0 0 1 0 0
584 2 2 1437 1437 208 209 0 1 0 0 0 0 0 1 0 0
655 2 2 1504 1505 221 221 1 0 0 0 0 0 0 1 0 0
661 2 2 1509 1510 222 222 1 0 0 0 0 0 0 1 0 0
702 2 2 1733 1734 236 236 1 0 0 0 0 0 0 1 0 0
727 2 2 1354 1354 244 245 0 1 0 0 0 0 0 1 0 0
731 2 2 1518 1519 244 244 1 0 0 0 0 0 0 1 0 0
741 2 2 240 241 249 249 1 0 0 0 0 0 0 1 0 0
755 2 2 1420 1420 251 252 0 1 0 0 0 0 0 1 0 0
763 2 2 1433 1434 252 252 1 0 0 0 0 0 0 1 0 0
772 2 2 1410 1411 253 253 1 0 0 0 0 0 0 1 0 0
793 2 2 1474 1474 256 257 0 1 0 0 0 0 0 1 0 0
808 2 2 1851 1852 258 258 1 0 0 0 0 0 0 1 0 0
813 2 2 1687 1687 259 260 0 1 0 0 0 0 0 1 0 0
849 2 2 1488 1488 265 266 0 1 0 0 0 0 0 1 0 0
863 2 2 173 173 268 269 0 1 0 0 0 0 0 1 0 0
886 2 2 1501 1502 271 271 1 0 0 0 0 0 0 1 0 0
888 2 2 1677 1677 271 272 0 1 0 0 0 0 0 1 0 0
889 2 2 1800 1801 271 271 1 0 0 0 0 0 0 1 0 0
917 2 2 1743 1744 275 275 1 0 0 0 0 0 0 1 0 0
929 2 2 1752 1753 277 277 1 0 0 0 0 0 0 1 0 0
953 2 2 1664 1665 279 279 1 0 0 0 0 0 0 1 0 0
970 2 2 1642 1643 281 281 1 0 0 0 0 0 0 1 0 0
988 2 2 1779 1780 283 283 1 0 0 0 0 0 0 1 0 0
997 2 2 1723 1723 285 286 0 1 0 0 0 0 0 1 0 0
998 2 2 209 210 286 286 1 0 0 0 0 0 0 1 0 0
1023 2 2 270 270 289 290 0 1 0 0 0 0 0 1 0 0
1024 2 2 1335 1336 289 289 1 0 0 0 0 0 0 1 0 0
1033 2 2 1504 1505 290 290 1 0 0 0 0 0 0 1 0 0
1044 2 2 1554 1555 291 291 1 0 0 0 0 0 0 1 0 0
1106 2 2 1356 1357 298 298 1 0 0 0 0 0 0 1 0 0
1111 2 2 518 519 299 299 1 0 0 0 0 0 0 1 0 0
1122 2 2 824 825 300 300 1 0 0 0 0 0 0 1 0 0
1132 2 2 383 384 301 301 1 0 0 0 0 0 0 1 0 0
1165 2 2 260 261 306 306 1 0 0 0 0 0 0 1 0 0
1171 2 2 760 760 307 308 0 1 0 0 0 0 0 1 0 0
1193 2 2 759 759 311 312 0 1 0 0 0 0 0 1 0 0
1211 2 2 420 421 313 313 1 0 0 0 0 0 0 1 0 0
1212 2 2 464 465 313 313 1 0 0 0 0 0 0 1 0 0
1224 2 2 1392 1393 314 314 1 0 0 0 0 0 0 1 0 0
1243 2 2 1029 1030 317 317 1 0 0 0 0 0 0 1 0 0
1246 2 2 1521 1522 317 317 1 0 0 0 0 0 0 1 0 0
1251 2 2 1394 1395 318 318 1 0 0 0 0 0 0 1 0 0
1265 2 2 537 538 320 320 1 0 0 0 0 0 0 1 0 0
1275 2 2 1362 1362 321 322 0 1 0 0 0 0 0 1 0 0
1289 2 2 711 712 323 323 1 0 0 0 0 0 0 1 0 0
1298 2 2 516 517 324 324 1 0 0 0 0 0 0 1 0 0
1300 2 2 1091 1092 324 324 1 0 0 0 0 0 0 1 0 0
1325 2 2 745 745 329 330 0 1 0 0 0 0 0 1 0 0
1344 2 2 1097 1098 331 331 1 0 0 0 0 0 0 1 0 0
1374 2 2 1352 1353 335 335 1 0 0 0 0 0 0 1 0 0
1381 2 2 502 503 338 338 1 0 0 0 0 0 0 1 0 0
1382 2 2 599 600 338 338 1 0 0 0 0 0 0 1 0 0
1386 2 2 602 603 339 339 1 0 0 0 0 0 0 1 0 0
1433 2 2 1346 1346 345 346 0 1 0 0 0 0 0 1 0 0
1441 2 2 705 705 348 349 0 1 0 0 0 0 0 1 0 0
1472 2 2 719 720 356 356 1 0 0 0 0 0 0 1 0 0
1476 2 2 716 717 357 357 1 0 0 0 0 0 0 1 0 0
1529 2 2 741 741 372 373 0 1 0 0 0 0 0 1 0 0
1536 2 2 740 740 374 375 0 1 0 0 0 0 0 1 0 0
1567 2 2 1349 1350 383 383 1 0 0 0 0 0 0 1 0 0
1576 2 2 0 1 388 388 1 0 0 0 0 0 0 1 0 0
1577 2 2 701 702 388 388 1 0 0 0 0 0 0 1 0 0
1585 2 2 1569 1570 391 391 1 0 0 0 0 0 0 1 0 0
1610 2 2 1605 1605 395 396 0 1 0 0 0 0 0 1 0 0
1653 2 2 699 700 403 403 1 0 0 0 0 0 0 1 0 0
1663 2 2 923 923 405 406 0 1 0 0 0 0 0 1 0 0
1675 2 2 924 925 407 407 1 0 0 0 0 0 0 1 0 0
1686 2 2 1623 1623 408 409 0 1 0 0 0 0 0 1 0 0
1693 2 2 629 630 410 410 1 0 0 0 0 0 0 1 0 0
1740 2 2 747 748 417 417 1 0 0 0 0 0 0 1 0 0
1839 2 2 651 652 432 432 1 0 0 0 0 0 0 1 0 0
1949 2 2 337 338 457 457 1 0 0 0 0 0 0 1 0 0
1950 2 2 936 937 457 457 1 0 0 0 0 0 0 1 0 0
2022 2 2 1560 1561 476 476 1 0 0 0 0 0 0 1 0 0
2041 2 2 419 420 481 481 1 0 0 0 0 0 0 1 0 0
2052 2 2 1105 1105 485 486 0 1 0 0 0 0 0 1 0 0
2104 2 2 1164 1164 502 503 0 1 0 0 0 0 0 1 0 0
2111 2 2 1098 1098 503 504 0 1 0 0 0 0 0 1 0 0
2118 2 2 128 129 506 506 1 0 0 0 0 0 0 1 0 0
2119 2 2 264 265 506 506 1 0 0 0 0 0 0 1 0 0
2124 2 2 674 675 507 507 1 0 0 0 0 0 0 1 0 0
2149 2 2 679 680 513 513 1 0 0 0 0 0 0 1 0 0
2152 2 2 1533 1533 513 514 0 1 0 0 0 0 0 1 0 0
2154 2 2 1157 1158 514 514 1 0 0 0 0 0 0 1 0 0
2162 2 2 650 651 517 517 1 0 0 0 0 0 0 1 0 0
2168 2 2 1053 1053 518 519 0 1 0 0 0 0 0 1 0 0
2171 2 2 1017 1017 519 520 0 1 0 0 0 0 0 1 0 0
2174 2 2 1095 1095 520 521 0 1 0 0 0 0 0 1 0 0
2236 2 2 957 958 539 539 1 0 0 0 0 0 0 1 0 0
2243 2 2 720 720 543 544 0 1 0 0 0 0 0 1 0 0
2266 2 2 398 399 561 561 1 0 0 0 0 0 0 1 0 0
2285 2 2 224 225 579 579 1 0 0 0 0 0 0 1 0 0
2299 2 2 713 714 584 584 1 0 0 0 0 0 0 1 0 0
2307 2 2 668 669 588 588 1 0 0 0 0 0 0 1 0 0
2339 2 2 1836 1837 826 826 1 0 0 0 0 0 0 1 0 0
2349 2 2 1187 1188 834 834 1 0 0 0 0 0 0 1 0 0
2364 2 2 1201 1202 854 854 1 0 0 0 0 0 0 1 0 0
2366 2 2 1200 1200 877 878 0 1 0 0 0 0 0 1 0 0
2368 2 2 402 403 1016 1016 1 0 0 0 0 0 0 1 0 0
37 1 1 1840 1840 23 23 0 0 0 0 0 0 1 1 0 0
62 1 1 1842 1842 45 45 0 0 0 0 0 0 1 1 0 0
68 1 1 1866 1866 49 49 0 0 0 0 0 0 1 1 0 0
90 1 1 1919 1919 62 62 0 0 0 0 0 0 1 1 0 0
104 1 1 1911 1911 68 68 0 0 0 0 0 0 1 1 0 0
114 1 1 1719 1719 76 76 0 0 0 0 0 0 1 1 0 0
133 1 1 1746 1746 85 85 0 0 0 0 0 0 1 1 0 0
134 1 1 1821 1821 85 85 0 0 0 0 0 0 1 1 0 0
152 1 1 1740 1740 94 94 0 0 0 0 0 0 1 1 0 0
178 1 1 1659 1659 106 106 0 0 0 0 0 0 1 1 0 0
218 1 1 1726 1726 129 129 0 0 0 0 0 0 1 1 0 0
222 1 1 1734 1734 130 130 0 0 0 0 0 0 1 1 0 0
237 1 1 1732 1732 133 133 0 0 0 0 0 0 1 1 0 0
270 1 1 1472 1472 144 144 0 0 0 0 0 0 1 1 0 0
275 1 1 1500 1500 145 145 0 0 0 0 0 0 1 1 0 0
279 1 1 1499 1499 146 146 0 0 0 0 0 0 1 1 0 0
283 1 1 1498 1498 147 147 0 0 0 0 0 0 1 1 0 0
287 1 1 1643 1643 147 147 0 0 0 0 0 0 1 1 0 0
288 1 1 1733 1733 147 147 0 0 0 0 0 0 1 1 0 0
290 1 1 1470 1470 148 148 0 0 0 0 0 0 1 1 0 0
291 1 1 1481 1481 148 148 0 0 0 0 0 0 1 1 0 0
292 1 1 1646 1646 148 148 0 0 0 0 0 0 1 1 0 0
298 1 1 1597 1597 150 150 0 0 0 0 0 0 1 1 0 0
305 1 1 1557 1557 154 154 0 0 0 0 0 0 1 1 0 0
317 1 1 1679 1679 156 156 0 0 0 0 0 0 1 1 0 0
319 1 1 1565 1565 157 157 0 0 0 0 0 0 1 1 0 0
323 1 1 1678 1678 157 157 0 0 0 0 0 0 1 1 0 0
326 1 1 1597 1597 158 158 0 0 0 0 0 0 1 1 0 0
328 1 1 1640 1640 158 158 0 0 0 0 0 0 1 1 0 0
330 1 1 1489 1489 159 159 0 0 0 0 0 0 1 1 0 0
333 1 1 1567 1567 160 160 0 0 0 0 0 0 1 1 0 0
334 1 1 1478 1478 161 161 0 0 0 0 0 0 1 1 0 0
335 1 1 1568 1568 161 161 0 0 0 0 0 0 1 1 0 0
338 1 1 1485 1485 162 162 0 0 0 0 0 0 1 1 0 0
340 1 1 1618 1618 162 162 0 0 0 0 0 0 1 1 0 0
341 1 1 1697 1697 162 162 0 0 0 0 0 0 1 1 0 0
343 1 1 1707 1707 162 162 0 0 0 0 0 0 1 1 0 0
349 1 1 1639 1639 163 163 0 0 0 0 0 0 1 1 0 0
350 1 1 1698 1698 163 163 0 0 0 0 0 0 1 1 0 0
359 1 1 1673 1673 164 164 0 0 0 0 0 0 1 1 0 0
362 1 1 1475 1475 165 165 0 0 0 0 0 0 1 1 0 0
365 1 1 1614 1614 165 165 0 0 0 0 0 0 1 1 0 0
373 1 1 1620 1620 168 168 0 0 0 0 0 0 1 1 0 0
388 1 1 1501 1501 170 170 0 0 0 0 0 0 1 1 0 0
393 1 1 1614 1614 171 171 0 0 0 0 0 0 1 1 0 0
411 1 1 1477 1477 176 176 0 0 0 0 0 0 1 1 0 0
417 1 1 1476 1476 177 177 0 0 0 0 0 0 1 1 0 0
428 1 1 1478 1478 180 180 0 0 0 0 0 0 1 1 0 0
432 1 1 1474 1474 181 181 0 0 0 0 0 0 1 1 0 0
441 1 1 1476 1476 183 183 0 0 0 0 0 0 1 1 0 0
447 1 1 1462 1462 184 184 0 0 0 0 0 0 1 1 0 0
448 1 1 1504 1504 184 184 0 0 0 0 0 0 1 1 0 0
453 1 1 1428 1428 185 185 0 0 0 0 0 0 1 1 0 0
473 1 1 1540 1540 188 188 0 0 0 0 0 0 1 1 0 0
478 1 1 1459 1459 189 189 0 0 0 0 0 0 1 1 0 0
486 1 1 1451 1451 190 190 0 0 0 0 0 0 1 1 0 0
493 1 1 1455 1455 192 192 0 0 0 0 0 0 1 1 0 0
503 1 1 1484 1484 194 194 0 0 0 0 0 0 1 1 0 0
507 1 1 1463 1463 195 195 0 0 0 0 0 0 1 1 0 0
520 1 1 1550 1550 197 197 0 0 0 0 0 0 1 1 0 0
524 1 1 1453 1453 198 198 0 0 0 0 0 0 1 1 0 0
528 1 1 1454 1454 199 199 0 0 0 0 0 0 1 1 0 0
536 1 1 1460 1460 200 200 0 0 0 0 0 0 1 1 0 0
565 1 1 1425 1425 206 206 0 0 0 0 0 0 1 1 0 0
567 1 1 1458 1458 206 206 0 0 0 0 0 0 1 1 0 0
576 1 1 1436 1436 207 207 0 0 0 0 0 0 1 1 0 0
578 1 1 1457 1457 207 207 0 0 0 0 0 0 1 1 0 0
588 1 1 1536 1536 208 208 0 0 0 0 0 0 1 1 0 0
591 1 1 1498 1498 209 209 0 0 0 0 0 0 1 1 0 0
602 1 1 1410 1410 211 211 0 0 0 0 0 0 1 1 0 0
609 1 1 1452 1452 212 212 0 0 0 0 0 0 1 1 0 0
615 1 1 1408 1408 214 214 0 0 0 0 0 0 1 1 0 0
617 1 1 1425 1425 214 214 0 0 0 0 0 0 1 1 0 0
623 1 1 1424 1424 215 215 0 0 0 0 0 0 1 1 0 0
626 1 1 1421 1421 216 216 0 0 0 0 0 0 1 1 0 0
632 1 1 1490 1490 217 217 0 0 0 0 0 0 1 1 0 0
691 1 1 1797 1797 230 230 0 0 0 0 0 0 1 1 0 0
694 1 1 1735 1735 231 231 0 0 0 0 0 0 1 1 0 0
705 1 1 1659 1659 237 237 0 0 0 0 0 0 1 1 0 0
715 1 1 1674 1674 241 241 0 0 0 0 0 0 1 1 0 0
721 1 1 1398 1398 243 243 0 0 0 0 0 0 1 1 0 0
724 1 1 1678 1678 243 243 0 0 0 0 0 0 1 1 0 0
726 1 1 1714 1714 243 243 0 0 0 0 0 0 1 1 0 0
732 1 1 1369 1369 245 245 0 0 0 0 0 0 1 1 0 0
733 1 1 1456 1456 245 245 0 0 0 0 0 0 1 1 0 0
734 1 1 1457 1457 246 246 0 0 0 0 0 0 1 1 0 0
749 1 1 1423 1423 250 250 0 0 0 0 0 0 1 1 0 0
753 1 1 1396 1396 251 251 0 0 0 0 0 0 1 1 0 0
754 1 1 1415 1415 251 251 0 0 0 0 0 0 1 1 0 0
761 1 1 1397 1397 252 252 0 0 0 0 0 0 1 1 0 0
762 1 1 1413 1413 252 252 0 0 0 0 0 0 1 1 0 0
764 1 1 1439 1439 252 252 0 0 0 0 0 0 1 1 0 0
768 1 1 1908 1908 252 252 0 0 0 0 0 0 1 1 0 0
773 1 1 1417 1417 253 253 0 0 0 0 0 0 1 1 0 0
775 1 1 1440 1440 253 253 0 0 0 0 0 0 1 1 0 0
776 1 1 1450 1450 253 253 0 0 0 0 0 0 1 1 0 0
780 1 1 1911 1911 253 253 0 0 0 0 0 0 1 1 0 0
785 1 1 1299 1299 255 255 0 0 0 0 0 0 1 1 0 0
795 1 1 1417 1417 257 257 0 0 0 0 0 0 1 1 0 0
796 1 1 1688 1688 257 257 0 0 0 0 0 0 1 1 0 0
801 1 1 1349 1349 258 258 0 0 0 0 0 0 1 1 0 0
806 1 1 1620 1620 258 258 0 0 0 0 0 0 1 1 0 0
807 1 1 1694 1694 258 258 0 0 0 0 0 0 1 1 0 0
812 1 1 1683 1683 259 259 0 0 0 0 0 0 1 1 0 0
817 1 1 1682 1682 260 260 0 0 0 0 0 0 1 1 0 0
818 1 1 1756 1756 260 260 0 0 0 0 0 0 1 1 0 0
819 1 1 1823 1823 260 260 0 0 0 0 0 0 1 1 0 0
821 1 1 1428 1428 261 261 0 0 0 0 0 0 1 1 0 0
822 1 1 1881 1881 261 261 0 0 0 0 0 0 1 1 0 0
824 1 1 1556 1556 262 262 0 0 0 0 0 0 1 1 0 0
826 1 1 1674 1674 262 262 0 0 0 0 0 0 1 1 0 0
827 1 1 1761 1761 262 262 0 0 0 0 0 0 1 1 0 0
829 1 1 1887 1887 262 262 0 0 0 0 0 0 1 1 0 0
830 1 1 1493 1493 263 263 0 0 0 0 0 0 1 1 0 0
831 1 1 1503 1503 263 263 0 0 0 0 0 0 1 1 0 0
834 1 1 1673 1673 263 263 0 0 0 0 0 0 1 1 0 0
841 1 1 1495 1495 264 264 0 0 0 0 0 0 1 1 0 0
842 1 1 1514 1514 264 264 0 0 0 0 0 0 1 1 0 0
850 1 1 1515 1515 265 265 0 0 0 0 0 0 1 1 0 0
856 1 1 1449 1449 266 266 0 0 0 0 0 0 1 1 0 0
859 1 1 1508 1508 267 267 0 0 0 0 0 0 1 1 0 0
860 1 1 1646 1646 267 267 0 0 0 0 0 0 1 1 0 0
861 1 1 1664 1664 267 267 0 0 0 0 0 0 1 1 0 0
862 1 1 1820 1820 267 267 0 0 0 0 0 0 1 1 0 0
866 1 1 1505 1505 268 268 0 0 0 0 0 0 1 1 0 0
868 1 1 1558 1558 268 268 0 0 0 0 0 0 1 1 0 0
870 1 1 1822 1822 268 268 0 0 0 0 0 0 1 1 0 0
872 1 1 1504 1504 269 269 0 0 0 0 0 0 1 1 0 0
876 1 1 1473 1473 270 270 0 0 0 0 0 0 1 1 0 0
877 1 1 1500 1500 270 270 0 0 0 0 0 0 1 1 0 0
880 1 1 1575 1575 270 270 0 0 0 0 0 0 1 1 0 0
882 1 1 1673 1673 270 270 0 0 0 0 0 0 1 1 0 0
887 1 1 1532 1532 271 271 0 0 0 0 0 0 1 1 0 0
891 1 1 1524 1524 272 272 0 0 0 0 0 0 1 1 0 0
892 1 1 1570 1570 272 272 0 0 0 0 0 0 1 1 0 0
897 1 1 1681 1681 272 272 0 0 0 0 0 0 1 1 0 0
898 1 1 1688 1688 272 272 0 0 0 0 0 0 1 1 0 0
899 1 1 1773 1773 272 272 0 0 0 0 0 0 1 1 0 0
900 1 1 1830 1830 272 272 0 0 0 0 0 0 1 1 0 0
902 1 1 1598 1598 273 273 0 0 0 0 0 0 1 1 0 0
903 1 1 1650 1650 273 273 0 0 0 0 0 0 1 1 0 0
904 1 1 1676 1676 273 273 0 0 0 0 0 0 1 1 0 0
906 1 1 1498 1498 274 274 0 0 0 0 0 0 1 1 0 0
913 1 1 1756 1756 274 274 0 0 0 0 0 0 1 1 0 0
915 1 1 1567 1567 275 275 0 0 0 0 0 0 1 1 0 0
918 1 1 1770 1770 275 275 0 0 0 0 0 0 1 1 0 0
919 1 1 1796 1796 275 275 0 0 0 0 0 0 1 1 0 0
928 1 1 1563 1563 277 277 0 0 0 0 0 0 1 1 0 0
936 1 1 1561 1561 278 278 0 0 0 0 0 0 1 1 0 0
937 1 1 1592 1592 278 278 0 0 0 0 0 0 1 1 0 0
938 1 1 1598 1598 278 278 0 0 0 0 0 0 1 1 0 0
939 1 1 1741 1741 278 278 0 0 0 0 0 0 1 1 0 0
943 1 1 181 181 279 279 0 0 0 0 0 0 1 1 0 0
944 1 1 189 189 279 279 0 0 0 0 0 0 1 1 0 0
950 1 1 1604 1604 279 279 0 0 0 0 0 0 1 1 0 0
964 1 1 186 186 281 281 0 0 0 0 0 0 1 1 0 0
968 1 1 1587 1587 281 281 0 0 0 0 0 0 1 1 0 0
972 1 1 210 210 282 282 0 0 0 0 0 0 1 1 0 0
976 1 1 1645 1645 282 282 0 0 0 0 0 0 1 1 0 0
977 1 1 1659 1659 282 282 0 0 0 0 0 0 1 1 0 0
978 1 1 1729 1729 282 282 0 0 0 0 0 0 1 1 0 0
980 1 1 191 191 283 283 0 0 0 0 0 0 1 1 0 0
981 1 1 211 211 283 283 0 0 0 0 0 0 1 1 0 0
982 1 1 221 221 283 283 0 0 0 0 0 0 1 1 0 0
986 1 1 1649 1649 283 283 0 0 0 0 0 0 1 1 0 0
989 1 1 217 217 284 284 0 0 0 0 0 0 1 1 0 0
991 1 1 225 225 285 285 0 0 0 0 0 0 1 1 0 0
994 1 1 1500 1500 285 285 0 0 0 0 0 0 1 1 0 0
995 1 1 1662 1662 285 285 0 0 0 0 0 0 1 1 0 0
996 1 1 1671 1671 285 285 0 0 0 0 0 0 1 1 0 0
1000 1 1 463 463 286 286 0 0 0 0 0 0 1 1 0 0
1002 1 1 515 515 286 286 0 0 0 0 0 0 1 1 0 0
1004 1 1 1329 1329 286 286 0 0 0 0 0 0 1 1 0 0
1015 1 1 1328 1328 288 288 0 0 0 0 0 0 1 1 0 0
1016 1 1 1463 1463 288 288 0 0 0 0 0 0 1 1 0 0
1018 1 1 1584 1584 288 288 0 0 0 0 0 0 1 1 0 0
1020 1 1 1675 1675 288 288 0 0 0 0 0 0 1 1 0 0
1021 1 1 1720 1720 288 288 0 0 0 0 0 0 1 1 0 0
1025 1 1 1456 1456 289 289 0 0 0 0 0 0 1 1 0 0
1026 1 1 1507 1507 289 289 0 0 0 0 0 0 1 1 0 0
1029 1 1 1715 1715 289 289 0 0 0 0 0 0 1 1 0 0
1031 1 1 435 435 290 290 0 0 0 0 0 0 1 1 0 0
1032 1 1 1457 1457 290 290 0 0 0 0 0 0 1 1 0 0
1034 1 1 1556 1556 290 290 0 0 0 0 0 0 1 1 0 0
1042 1 1 1499 1499 291 291 0 0 0 0 0 0 1 1 0 0
1048 1 1 1661 1661 291 291 0 0 0 0 0 0 1 1 0 0
1051 1 1 516 516 292 292 0 0 0 0 0 0 1 1 0 0
1055 1 1 1551 1551 292 292 0 0 0 0 0 0 1 1 0 0
